movie_id,title,genres
2544,"School of Flesh, The ",Drama
2545,Relax... It's Just Sex ,Comedy
2546,"Deep End of the Ocean, The ",Drama
2547,Harvest ,Drama
2548,"Rage: Carrie 2, The ",Horror
2549,Wing Commander ,Action
2550,"Haunting, The ",Horror
2551,Dead Ringers ,Drama
2552,My Boyfriend's Back ,Comedy
2553,Village of the Damned ,Horror
2554,Children of the Damned ,Horror
2555,Baby Geniuses ,Comedy
2556,Telling You ,Comedy
2557,I Stand Alone ,Drama
2558,Forces of Nature ,Comedy
2559,"King and I, The ",Animation
2560,Ravenous ,Drama
2561,True Crime ,Crime
2562,Bandits ,Drama
2563,Beauty ,Drama
2564,"Empty Mirror, The ",Drama
2565,"King and I, The ",Musical
2566,Doug's 1st Movie ,Animation
2567,EDtv ,Comedy
2568,"Mod Squad, The ",Action
2569,Among Giants ,Drama
2570,"Walk on the Moon, A ",Drama
2571,"Matrix, The ",Action
2572,10 Things I Hate About You ,Comedy
2573,Tango ,Drama
2574,"Out-of-Towners, The ",Comedy
2575,"Dreamlife of Angels, The ",Drama
2576,"Love, etc. ",Drama
2577,Metroland ,Comedy
2578,"Sticky Fingers of Time, The ",Sci-Fi
2579,Following ,Drama
2580,Go ,Crime
2581,Never Been Kissed ,Comedy
2582,Twin Dragons ,Action
2583,Cookie's Fortune ,Mystery
2584,Foolish ,Comedy
2585,"Lovers of the Arctic Circle, The ",Drama
2586,"Goodbye, Lover ",Comedy
2587,Life ,Comedy
2588,Clubland ,Drama
2589,Friends & Lovers ,Comedy
2590,Hideous Kinky ,Drama
2591,Jeanne and the Perfect Guy ,Comedy
2592,"Joyriders, The ",Drama
2593,"Monster, The ",Comedy
2594,Open Your Eyes ,Drama
2595,Photographer ,Documentary
2596,SLC Punk! ,Comedy
2597,Lost & Found ,Comedy
2598,Pushing Tin ,Comedy
2599,Election ,Comedy
2600,eXistenZ ,Action
2601,"Little Bit of Soul, A ",Comedy
2602,Mighty Peking Man ,Adventure
2603,Nô ,Drama
2604,Let it Come Down: The Life of Paul Bowles ,Documentary
2605,Entrapment ,Crime
2606,Idle Hands ,Comedy
2607,Get Real ,Drama
2608,Heaven ,Thriller
2609,"King of Masks, The ",Drama
2610,Three Seasons ,Drama
2611,"Winslow Boy, The ",Drama
2612,Mildred Pierce ,Drama
2613,Night of the Comet ,Action
2614,Chopping Mall ,Action
2615,My Science Project ,Adventure
2616,Dick Tracy ,Action
2617,"Mummy, The ",Action
2618,"Castle, The ",Comedy
2619,Mascara ,Drama
2620,This Is My Father ,Drama
2621,Xiu Xiu: The Sent-Down Girl ,Drama
2622,"Midsummer Night's Dream, A ",Comedy
2623,Trippin' ,Comedy
2624,After Life ,Drama
2625,Black Mask ,Action
2626,Edge of Seventeen ,Comedy
2627,Endurance ,Documentary
2628,Star Wars: Episode I - The Phantom Menace ,Action
2629,"Love Letter, The ",Comedy
2630,Besieged ,Drama
2631,Frogs for Snakes ,Comedy
2632,"Saragossa Manuscript, The ",Drama
2633,"Mummy, The ",Horror
2634,"Mummy, The ",Horror
2635,"Mummy's Curse, The ",Horror
2636,"Mummy's Ghost, The ",Horror
2637,"Mummy's Hand, The ",Horror
2638,"Mummy's Tomb, The ",Horror
2639,Mommie Dearest ,Drama
2640,Superman ,Action
2641,Superman II ,Action
2642,Superman III ,Action
2643,Superman IV: The Quest for Peace ,Action
2644,Dracula ,Horror
2645,Dracula ,Horror
2646,House of Dracula ,Horror
2647,House of Frankenstein ,Horror
2648,Frankenstein ,Horror
2649,Son of Frankenstein ,Horror
2650,"Ghost of Frankenstein, The ",Horror
2651,Frankenstein Meets the Wolf Man ,Horror
2652,"Curse of Frankenstein, The ",Horror
2653,Son of Dracula ,Horror
2654,"Wolf Man, The ",Horror
2655,Howling II: Your Sister Is a Werewolf ,Horror
2656,Tarantula ,Horror
2657,"Rocky Horror Picture Show, The ",Comedy
2658,"Flying Saucer, The ",Sci-Fi
2659,It Came from Hollywood ,Comedy
2660,"Thing From Another World, The ",Sci-Fi
2661,It Came from Outer Space ,Sci-Fi
2662,"War of the Worlds, The ",Action
2663,It Came from Beneath the Sea ,Sci-Fi
2664,Invasion of the Body Snatchers ,Horror
2665,Earth Vs. the Flying Saucers ,Sci-Fi
2666,It Conquered the World ,Sci-Fi
2667,"Mole People, The ",Sci-Fi
2668,Swamp Thing ,Horror
2669,Pork Chop Hill ,War
2670,"Run Silent, Run Deep ",War
2671,Notting Hill ,Comedy
2672,"Thirteenth Floor, The ",Drama
2673,Eternity and a Day ,Drama
2674,"Loss of Sexual Innocence, The ",Drama
2675,Twice Upon a Yesterday ,Comedy
2676,Instinct ,Drama
2677,Buena Vista Social Club ,Documentary
2678,Desert Blue ,Drama
2679,Finding North ,Drama
2680,Floating ,Drama
2681,Free Enterprise ,Comedy
2682,Limbo ,Drama
2683,Austin Powers: The Spy Who Shagged Me ,Comedy
2684,Taxman ,Comedy
2685,"Red Dwarf, The ",Comedy
2686,"Red Violin, The ",Drama
2687,Tarzan ,Animation
2688,"General's Daughter, The ",Drama
2689,Get Bruce ,Documentary
2690,"Ideal Husband, An ",Comedy
2691,"Legend of 1900, The ",Drama
2692,Run Lola Run ,Action
2693,Trekkies ,Documentary
2694,Big Daddy ,Comedy
2695,"Boys, The ",Drama
2696,"Dinner Game, The ",Comedy
2697,My Son the Fanatic ,Comedy
2698,Zone 39 ,Sci-Fi
2699,Arachnophobia ,Action
2700,"South Park: Bigger, Longer and Uncut ",Animation
2701,Wild Wild West ,Action
2702,Summer of Sam ,Drama
2703,Broken Vessels ,Drama
2704,"Lovers on the Bridge, The ",Drama
2705,"Late August, Early September ",Drama
2706,American Pie ,Comedy
2707,Arlington Road ,Thriller
2708,"Autumn Tale, An ",Romance
2709,Muppets From Space ,Children's
2710,"Blair Witch Project, The ",Horror
2711,My Life So Far ,Drama
2712,Eyes Wide Shut ,Drama
2713,Lake Placid ,Horror
2714,"Wood, The ",Drama
2715,"Velocity of Gary, The ",Comedy
2716,Ghostbusters ,Comedy
2717,Ghostbusters II ,Comedy
2718,Drop Dead Gorgeous ,Comedy
2719,"Haunting, The ",Horror
2720,Inspector Gadget ,Action
2721,Trick ,Romance
2722,Deep Blue Sea ,Action
2723,Mystery Men ,Action
2724,Runaway Bride ,Comedy
2725,Twin Falls Idaho ,Drama
2726,"Killing, The ",Crime
2727,Killer's Kiss ,Film-Noir
2728,Spartacus ,Drama
2729,Lolita ,Drama
2730,Barry Lyndon ,Drama
2731,"400 Blows, The ",Drama
2732,Jules and Jim ,Drama
2733,Vibes ,Adventure
2734,"Mosquito Coast, The ",Drama
2735,"Golden Child, The ",Action
2736,Brighton Beach Memoirs ,Comedy
2737,Assassination ,Action
2738,Crimes of the Heart ,Comedy
2739,"Color Purple, The ",Drama
2740,"Kindred, The ",Horror
2741,No Mercy ,Action
2742,Ménage ,Comedy
2743,Native Son ,Drama
2744,Otello ,Drama
2745,"Mission, The ",Drama
2746,Little Shop of Horrors ,Comedy
2747,"Little Shop of Horrors, The ",Comedy
2748,Allan Quartermain and the Lost City of Gold ,Action
2749,"Morning After, The ",Drama
2750,Radio Days ,Comedy
2751,From the Hip ,Comedy
2752,Outrageous Fortune ,Comedy
2753,"Bedroom Window, The ",Thriller
2754,Deadtime Stories ,Horror
2755,Light of Day ,Drama
2756,Wanted: Dead or Alive ,Action
2757,Frances ,Drama
2758,Plenty ,Drama
2759,Dick ,Comedy
2760,"Gambler, The ",Drama
2761,"Iron Giant, The ",Animation
2762,"Sixth Sense, The ",Thriller
2763,"Thomas Crown Affair, The ",Action
2764,"Thomas Crown Affair, The ",Crime
2765,"Acid House, The ",Comedy
2766,"Adventures of Sebastian Cole, The ",Comedy
2767,Illuminata ,Comedy
2768,Stiff Upper Lips ,Comedy
2769,"Yards, The ",Crime
2770,Bowfinger ,Comedy
2771,Brokedown Palace ,Drama
2772,Detroit Rock City ,Comedy
2773,Alice and Martin ,Drama
2774,Better Than Chocolate ,Comedy
2775,Head On ,Drama
2776,"Marcello Mastroianni: I Remember Yes, I Remember ",Documentary
2777,Cobra ,Drama
2778,Never Talk to Strangers ,Thriller
2779,Heaven Can Wait ,Comedy
2780,"Raven, The ",Comedy
2781,"Tingler, The ",Horror
2782,Pit and the Pendulum ,Horror
2783,"Tomb of Ligeia, The ",Horror
2784,"Masque of the Red Death, The ",Horror
2785,Tales of Terror ,Horror
2786,Haunted Honeymoon ,Comedy
2787,Cat's Eye ,Horror
2788,And Now for Something Completely Different ,Comedy
2789,Damien: Omen II ,Horror
2790,"Final Conflict, The ",Horror
2791,Airplane! ,Comedy
2792,Airplane II: The Sequel ,Comedy
2793,"American Werewolf in Paris, An ",Comedy
2794,European Vacation ,Comedy
2795,Vacation ,Comedy
2796,Funny Farm ,Comedy
2797,Big ,Comedy
2798,Problem Child ,Comedy
2799,Problem Child 2 ,Comedy
2800,Little Nemo: Adventures in Slumberland ,Animation
2801,Oscar and Lucinda ,Drama
2802,Tequila Sunrise ,Action
2803,"Pelican Brief, The ",Thriller
2804,"Christmas Story, A ",Comedy
2805,Mickey Blue Eyes ,Comedy
2806,Teaching Mrs. Tingle ,Comedy
2807,Universal Soldier: The Return ,Action
2808,Universal Soldier ,Action
2809,Love Stinks ,Comedy
2810,Perfect Blue ,Animation
2811,With Friends Like These... ,Comedy
2812,In Too Deep ,Action
2813,"Source, The ",Documentary
2814,"Bat, The ",Horror
2815,Iron Eagle ,Action
2816,Iron Eagle II ,Action
2817,Aces: Iron Eagle III ,Action
2818,Iron Eagle IV ,Action
2819,Three Days of the Condor ,Thriller
2820,Hamlet ,Drama
2821,Male and Female ,Adventure
2822,Medicine Man ,Adventure
2823,"Spiders, The ",Action
2824,On the Ropes ,Documentary
2825,Rosie ,Drama
2826,"13th Warrior, The ",Action
2827,"Astronaut's Wife, The ",Sci-Fi
2828,Dudley Do-Right ,Children's
2829,"Muse, The ",Comedy
2830,Cabaret Balkan ,Drama
2831,"Dog of Flanders, A ",Drama
2832,"Lost Son, The ",Drama
2833,Lucie Aubrac ,Romance
2834,"Very Thought of You, The ",Comedy
2835,Chill Factor ,Action
2836,Outside Providence ,Comedy
2837,Bedrooms & Hallways ,Comedy
2838,I Woke Up Early the Day I Died ,Comedy
2839,West Beirut ,Drama
2840,Stigmata ,Thriller
2841,Stir of Echoes ,Thriller
2842,Best Laid Plans ,Crime
2843,"Black Cat, White Cat ",Comedy
2844,"Minus Man, The ",Drama
2845,White Boys ,Drama
2846,"Adventures of Milo and Otis, The ",Children's
2847,Only Angels Have Wings ,Drama
2848,Othello ,Drama
2849,Queens Logic ,Comedy
2850,Public Access ,Drama
2851,Saturn 3 ,Adventure
2852,"Soldier's Story, A ",Drama
2853,Communion ,Horror
2854,Don't Look in the Basement! ,Horror
2855,Nightmares ,Horror
2856,I Saw What You Did ,Thriller
2857,Yellow Submarine ,Animation
2858,American Beauty ,Comedy
2859,Stop Making Sense ,Documentary
2860,Blue Streak ,Comedy
2861,For Love of the Game ,Comedy
2862,Caligula ,Drama
2863,"Hard Day's Night, A ",Comedy
2864,Splendor ,Comedy
2865,Sugar Town ,Comedy
2866,"Buddy Holly Story, The ",Drama
2867,Fright Night ,Comedy
2868,Fright Night Part II ,Horror
2869,"Separation, The ",Drama
2870,Barefoot in the Park ,Comedy
2871,Deliverance ,Adventure
2872,Excalibur ,Action
2873,Lulu on the Bridge ,Drama
2874,"Pajama Game, The ",Comedy
2875,Sommersby ,Drama
2876,Thumbelina ,Animation
2877,Tommy ,Drama
2878,Hell Night ,Horror
2879,Operation Condor ,Action
2880,Operation Condor 2 ,Action
2881,Double Jeopardy ,Action
2882,Jakob the Liar ,Drama
2883,Mumford ,Comedy
2884,Dog Park ,Comedy
2885,Guinevere ,Drama
2886,"Adventures of Elmo in Grouchland, The ",Children's
2887,Simon Sez ,Drama
2888,Drive Me Crazy ,Comedy
2889,"Mystery, Alaska ",Comedy
2890,Three Kings ,Drama
2891,"Happy, Texas ",Comedy
2892,New Rose Hotel ,Action
2893,Plunkett & MaCleane ,Action
2894,Romance ,Drama
2895,Napoleon and Samantha ,Adventure
2896,Alvarez Kelly ,Western
2897,And the Ship Sails On ,Comedy
2898,"Dark Half, The ",Horror
2899,Gulliver's Travels ,Adventure
2900,Monkey Shines ,Horror
2901,Phantasm ,Horror
2902,Psycho II ,Horror
2903,Psycho III ,Horror
2904,Rain ,Drama
2905,Sanjuro ,Action
2906,Random Hearts ,Drama
2907,Superstar ,Comedy
2908,Boys Don't Cry ,Drama
2909,"Five Wives, Three Secretaries and Me ",Documentary
2910,"Ennui, L' ",Drama
2911,"Grandfather, The ",Drama
2912,"Limey, The ",Action
2913,"Mating Habits of the Earthbound Human, The ",Comedy
2914,Molly ,Comedy
2915,Risky Business ,Comedy
2916,Total Recall ,Action
2917,Body Heat ,Crime
2918,Ferris Bueller's Day Off ,Comedy
2919,Year of Living Dangerously ,Drama
2920,Children of Paradise ,Drama
2921,High Plains Drifter ,Western
2922,Hang 'em High ,Western
2923,Citizen's Band ,Comedy
2924,Drunken Master ,Action
2925,"Conformist, The ",Drama
2926,Hairspray ,Comedy
2927,Brief Encounter ,Drama
2928,"Razor's Edge, The ",Drama
2929,Reds ,Drama
2930,Return with Honor ,Documentary
2931,Time of the Gypsies ,Drama
2932,Days of Heaven ,Drama
2933,"Fire Within, The ",Drama
2934,"Love Bewitched, A ",Musical
2935,"Lady Eve, The ",Comedy
2936,Sullivan's Travels ,Comedy
2937,"Palm Beach Story, The ",Comedy
2938,Man Facing Southeast ,Drama
2939,Niagara ,Drama
2940,Gilda ,Film-Noir
2941,South Pacific ,Musical
2942,Flashdance ,Drama
2943,Indochine ,Drama
2944,"Dirty Dozen, The ",Action
2945,Mike's Murder ,Mystery
2946,Help! ,Comedy
2947,Goldfinger ,Action
2948,From Russia with Love ,Action
2949,Dr. No ,Action
2950,"Blue Lagoon, The ",Adventure
2951,"Fistful of Dollars, A ",Action
2952,Hard 8 ,Crime
2953,Home Alone 2: Lost in New York ,Children's
2954,Penitentiary ,Drama
2955,Penitentiary II ,Drama
2956,Someone to Watch Over Me ,Action
2957,Sparrows ,Drama
2958,Naturally Native ,Drama
2959,Fight Club ,Drama
2960,Beefcake ,Drama
2961,"Story of Us, The ",Comedy
2962,Fever Pitch ,Comedy
2963,Joe the King ,Crime
2964,Julien Donkey-Boy ,Drama
2965,"Omega Code, The ",Action
2966,"Straight Story, The ",Drama
2967,"Bad Seed, The ",Drama
2968,Time Bandits ,Adventure
2969,"Man and a Woman, A ",Drama
2970,Fitzcarraldo ,Adventure
2971,All That Jazz ,Musical
2972,Red Sorghum ,Drama
2973,Crimes and Misdemeanors ,Comedy
2974,Bats ,Horror
2975,"Best Man, The ",Drama
2976,Bringing Out the Dead ,Drama
2977,Crazy in Alabama ,Comedy
2978,Three to Tango ,Comedy
2979,Body Shots ,Drama
2980,Men Cry Bullets ,Drama
2981,"Brother, Can You Spare a Dime? ",Documentary
2982,"Guardian, The ",Horror
2983,"Ipcress File, The ",Thriller
2984,On Any Sunday ,Documentary
2985,Robocop ,Action
2986,Robocop 2 ,Action
2987,Who Framed Roger Rabbit? ,Adventure
2988,Melvin and Howard ,Drama
2989,For Your Eyes Only ,Action
2990,Licence to Kill ,Action
2991,Live and Let Die ,Action
2992,Rawhead Rex ,Horror
2993,Thunderball ,Action
2994,"City, The ",Drama
2995,"House on Haunted Hill, The ",Horror
2996,Music of the Heart ,Drama
2997,Being John Malkovich ,Comedy
2998,Dreaming of Joseph Lees ,Romance
2999,Man of the Century ,Comedy
3000,"Princess Mononoke, The ",Action
3001,"Suburbans, The ",Drama
3002,My Best Fiend ,Documentary
3003,Train of Life ,Comedy
3004,"Bachelor, The ",Comedy
3005,"Bone Collector, The ",Thriller
3006,"Insider, The ",Drama
3007,American Movie ,Documentary
3008,Last Night ,Thriller
3009,Portraits Chinois ,Drama
3010,Rosetta ,Drama
3011,"They Shoot Horses, Don't They? ",Drama
3012,Battling Butler ,Comedy
3013,Bride of Re-Animator ,Comedy
3014,Bustin' Loose ,Comedy
3015,Coma ,Thriller
3016,Creepshow ,Horror
3017,Creepshow 2 ,Horror
3018,Re-Animator ,Horror
3019,Drugstore Cowboy ,Crime
3020,Falling Down ,Action
3021,"Funhouse, The ",Horror
3022,"General, The ",Comedy
3023,My Best Girl ,Comedy
3024,Piranha ,Horror
3025,Rough Night in Jericho ,Western
3026,Slaughterhouse ,Horror
3027,Slaughterhouse 2 ,Horror
3028,"Taming of the Shrew, The ",Comedy
3029,Nighthawks ,Action
3030,Yojimbo ,Comedy
3031,Repossessed ,Comedy
3032,"Omega Man, The ",Sci-Fi
3033,Spaceballs ,Comedy
3034,Robin Hood ,Animation
3035,Mister Roberts ,Comedy
3036,Quest for Fire ,Adventure
3037,Little Big Man ,Comedy
3038,"Face in the Crowd, A ",Drama
3039,Trading Places ,Comedy
3040,Meatballs ,Comedy
3041,Meatballs Part II ,Comedy
3042,Meatballs III ,Comedy
3043,Meatballs 4 ,Comedy
3044,Dead Again ,Mystery
3045,Peter's Friends ,Comedy
3046,"Incredibly True Adventure of Two Girls in Love, The ",Comedy
3047,Experience Preferred... But Not Essential ,Drama
3048,Under the Rainbow ,Comedy
3049,How I Won the War ,Comedy
3050,Light It Up ,Drama
3051,Anywhere But Here ,Drama
3052,Dogma ,Comedy
3053,"Messenger: The Story of Joan of Arc, The ",Drama
3054,Pokémon: The First Movie ,Animation
3055,Felicia's Journey ,Thriller
3056,Oxygen ,Thriller
3057,Where's Marlowe? ,Comedy
3058,"Ape, The ",Horror
3059,British Intelligence ,Drama
3060,"Commitments, The ",Comedy
3061,Holiday Inn ,Comedy
3062,"Longest Day, The ",Action
3063,Poison Ivy ,Thriller
3064,Poison Ivy: New Seduction ,Thriller
3065,Ten Benny ,Drama
3066,Tora! Tora! Tora! ,War
3067,Women on the Verge of a Nervous Breakdown ,Comedy
3068,"Verdict, The ",Drama
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The ",Drama
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The ",Adventure
3071,Stand and Deliver ,Drama
3072,Moonstruck ,Comedy
3073,"Sandpiper, The ",Drama
3074,Jeremiah Johnson ,Western
3075,Repulsion ,Thriller
3076,Irma la Douce ,Comedy
3077,42 Up ,Documentary
3078,Liberty Heights ,Drama
3079,Mansfield Park ,Drama
3080,"Goodbye, 20th Century ",Drama
3081,Sleepy Hollow ,Horror
3082,"World Is Not Enough, The ",Action
3083,All About My Mother ,Comedy
3084,Home Page ,Documentary
3085,"Living Dead Girl, The ",Horror
3086,March of the Wooden Soldiers ,Comedy
3087,Scrooged ,Comedy
3088,Harvey ,Comedy
3089,"Bicycle Thief, The ",Drama
3090,Matewan ,Drama
3091,Kagemusha ,Drama
3092,Chushingura ,Drama
3093,McCabe & Mrs. Miller ,Drama
3094,Maurice ,Drama
3095,"Grapes of Wrath, The ",Drama
3096,My Man Godfrey ,Comedy
3097,"Shop Around the Corner, The ",Comedy
3098,"Natural, The ",Drama
3099,Shampoo ,Comedy
3100,"River Runs Through It, A ",Drama
3101,Fatal Attraction ,Thriller
3102,Jagged Edge ,Thriller
3103,Stanley & Iris ,Drama
3104,Midnight Run ,Action
3105,Awakenings ,Drama
3106,Come See the Paradise ,Drama
3107,Backdraft ,Action
3108,"Fisher King, The ",Comedy
3109,"River, The ",Drama
3110,Country ,Drama
3111,Places in the Heart ,Drama
3112,'Night Mother ,Drama
3113,End of Days ,Action
3114,Toy Story 2 ,Animation
3115,Flawless ,Drama
3116,Miss Julie ,Drama
3117,Ride with the Devil ,Drama
3118,Tumbleweeds ,Drama
3119,Bay of Blood ,Horror
3120,"Distinguished Gentleman, The ",Comedy
3121,"Hitch-Hiker, The ",Film-Noir
3122,Santa Fe Trail ,Drama
3123,Spring Fever USA ,Comedy
3124,Agnes Browne ,Comedy
3125,"End of the Affair, The ",Drama
3126,"End of the Affair, The ",Drama
3127,Holy Smoke ,Drama
3128,"Map of the World, A ",Drama
3129,Sweet and Lowdown ,Comedy
3130,Bonfire of the Vanities ,Comedy
3131,Broadway Damage ,Comedy
3132,Daddy Long Legs ,Comedy
3133,Go West ,Comedy
3134,Grand Illusion ,Drama
3135,"Great Santini, The ",Drama
3136,"James Dean Story, The ",Documentary
3137,"Sea Wolves, The ",Action
3138,Stealing Home ,Drama
3139,Tarzan the Fearless ,Action
3140,"Three Ages, The ",Comedy
3141,"Two Jakes, The ",Drama
3142,U2: Rattle and Hum ,Documentary
3143,Hell in the Pacific ,Drama
3144,"Glass Bottom Boat, The ",Comedy
3145,"Cradle Will Rock, The ",Drama
3146,Deuce Bigalow: Male Gigolo ,Comedy
3147,"Green Mile, The ",Drama
3148,"Cider House Rules, The ",Drama
3149,Diamonds ,Mystery
3150,"War Zone, The ",Drama
3151,"Bat Whispers, The ",Crime
3152,"Last Picture Show, The ",Drama
3153,"7th Voyage of Sinbad, The ",Action
3154,Blood on the Sun ,Drama
3155,Anna and the King ,Drama
3156,Bicentennial Man ,Comedy
3157,Stuart Little ,Children's
3158,"Emperor and the Assassin, The ",Drama
3159,Fantasia 2000 ,Animation
3160,Magnolia ,Drama
3161,Onegin ,Drama
3162,Simpatico ,Comedy
3163,Topsy-Turvy ,Drama
3164,"Alley Cats, The ",Drama
3165,Boiling Point ,Action
3166,Brenda Starr ,Adventure
3167,Carnal Knowledge ,Drama
3168,Easy Rider ,Adventure
3169,"Falcon and the Snowman, The ",Drama
3170,Hi-Yo Silver ,Western
3171,Room at the Top ,Drama
3172,Ulysses ,Adventure
3173,Any Given Sunday ,Drama
3174,Man on the Moon ,Comedy
3175,Galaxy Quest ,Adventure
3176,"Talented Mr. Ripley, The ",Drama
3177,Next Friday ,Comedy
3178,"Hurricane, The ",Drama
3179,Angela's Ashes ,Drama
3180,Play it to the Bone ,Comedy
3181,Titus ,Drama
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. ,Documentary
3183,"Third Miracle, The ",Drama
3184,Montana ,Action
3185,Snow Falling on Cedars ,Drama
3186,"Girl, Interrupted ",Drama
3187,Trans ,Drama
3188,"Life and Times of Hank Greenberg, The ",Documentary
3189,My Dog Skip ,Comedy
3190,Supernova ,Adventure
3191,"Quarry, The ",Drama
3192,"Terrorist, The ",Drama
3193,Creature ,Documentary
3194,"Way We Were, The ",Drama
3195,Tess of the Storm Country ,Drama
3196,Stalag 17 ,Drama
3197,"Presidio, The ",Action
3198,Papillon ,Drama
3199,Pal Joey ,Comedy
3200,"Last Detail, The ",Comedy
3201,Five Easy Pieces ,Drama
3202,Even Dwarfs Started Small ,Drama
3203,Dead Calm ,Thriller
3204,"Boys from Brazil, The ",Thriller
3205,Black Sunday ,Horror
3206,Against All Odds ,Romance
3207,"Snows of Kilimanjaro, The ",Adventure
3208,Loaded Weapon 1 ,Action
3209,"Loves of Carmen, The ",Drama
3210,Fast Times at Ridgemont High ,Comedy
3211,"Cry in the Dark, A ",Drama
3212,Born to Win ,Drama
3213,Batman: Mask of the Phantasm ,Animation
3214,American Flyers ,Drama
3215,Voyage of the Damned ,Drama
3216,Vampyros Lesbos ,Horror
3217,"Star Is Born, A ",Drama
3218,Poison ,Drama
3219,Pacific Heights ,Thriller
3220,Night Tide ,Drama
3221,"Draughtsman's Contract, The ",Drama
3222,Carmen ,Drama
3223,"Zed & Two Noughts, A ",Drama
3224,Woman in the Dunes ,Drama
3225,Down to You ,Comedy
3226,Hellhounds on My Trail ,Documentary
3227,"Not Love, Just Frenzy ",Comedy
3228,Wirey Spindell ,Comedy
3229,Another Man's Poison ,Crime
3230,"Odessa File, The ",Thriller
3231,"Saphead, The ",Comedy
3232,Seven Chances ,Comedy
3233,Smashing Time ,Comedy
3234,Train Ride to Hollywood ,Comedy
3235,Where the Buffalo Roam ,Comedy
3236,Zachariah ,Western
3237,Kestrel's Eye ,Documentary
3238,Eye of the Beholder ,Thriller
3239,Isn't She Great? ,Comedy
3240,"Big Tease, The ",Comedy
3241,"Cup, The ",Comedy
3242,Santitos ,Comedy
3243,Encino Man ,Comedy
3244,"Goodbye Girl, The ",Comedy
3245,I Am Cuba ,Drama
3246,Malcolm X ,Drama
3247,Sister Act ,Comedy
3248,Sister Act 2: Back in the Habit ,Comedy
3249,"Hand That Rocks the Cradle, The ",Thriller
3250,Alive ,Drama
3251,Agnes of God ,Drama
3252,Scent of a Woman ,Drama
3253,Wayne's World ,Comedy
3254,Wayne's World 2 ,Comedy
3255,"League of Their Own, A ",Comedy
3256,Patriot Games ,Action
3257,"Bodyguard, The ",Action
3258,Death Becomes Her ,Comedy
3259,Far and Away ,Drama
3260,Howards End ,Drama
3261,Singles ,Comedy
3262,Twin Peaks: Fire Walk with Me ,Drama
3263,White Men Can't Jump ,Comedy
3264,Buffy the Vampire Slayer ,Comedy
3265,Hard-Boiled ,Action
3266,Man Bites Dog ,Action
3267,"Mariachi, El ",Action
3268,Stop! Or My Mom Will Shoot ,Action
3269,Forever Young ,Adventure
3270,"Cutting Edge, The ",Drama
3271,Of Mice and Men ,Drama
3272,Bad Lieutenant ,Crime
3273,Scream 3 ,Horror
3274,Single White Female ,Action
3275,"Boondock Saints, The ",Action
3276,Gun Shy ,Comedy
3277,Beloved/Friend ,Drama
3278,Gendernauts ,Documentary
3279,Knockout ,Action
3280,"Baby, The ",Horror
3281,"Brandon Teena Story, The ",Documentary
3282,Different for Girls ,Comedy
3283,Minnie and Moskowitz ,Action
3284,They Might Be Giants ,Comedy
3285,"Beach, The ",Adventure
3286,Snow Day ,Comedy
3287,"Tigger Movie, The ",Animation
3288,Cotton Mary ,Drama
3289,Not One Less ,Drama
3290,Soft Toilet Seats ,Comedy
3291,Trois ,Thriller
3292,"Big Combo, The ",Film-Noir
3293,Conceiving Ada ,Drama
3294,Eaten Alive ,Horror
3295,Raining Stones ,Drama
3296,To Sir with Love ,Drama
3297,With Byrd at the South Pole ,Documentary
3298,Boiler Room ,Drama
3299,Hanging Up ,Comedy
3300,Pitch Black ,Action
3301,"Whole Nine Yards, The ",Comedy
3302,Beautiful People ,Comedy
3303,Black Tar Heroin: The Dark End of the Street ,Documentary
3304,Blue Collar ,Crime
3305,Bluebeard ,Film-Noir
3306,"Circus, The ",Comedy
3307,City Lights ,Comedy
3308,"Flamingo Kid, The ",Comedy
3309,"Dog's Life, A ",Comedy
3310,"Kid, The ",Action
3311,"Man from Laramie, The ",Western
3312,"McCullochs, The ",Drama
3313,Class Reunion ,Comedy
3314,"Big Trees, The ",Action
3315,Happy Go Lovely ,Musical
3316,Reindeer Games ,Action
3317,Wonder Boys ,Comedy
3318,Deterrence ,Thriller
3319,Judy Berlin ,Drama
3320,Mifune ,Comedy
3321,"Waiting Game, The ",Comedy
3322,3 Strikes ,Comedy
3323,Chain of Fools ,Comedy
3324,Drowning Mona ,Comedy
3325,"Next Best Thing, The ",Comedy
3326,What Planet Are You From? ,Comedy
3327,Beyond the Mat ,Documentary
3328,Ghost Dog: The Way of the Samurai ,Crime
3329,"Year My Voice Broke, The ",Drama
3330,Splendor in the Grass ,Drama
3331,My Tutor ,Drama
3332,"Legend of Lobo, The ",Adventure
3333,"Killing of Sister George, The ",Drama
3334,Key Largo ,Crime
3335,Jail Bait ,Crime
3336,It Happened Here ,Drama
3337,I'll Never Forget What's 'is Name ,Comedy
3338,For All Mankind ,Documentary
3339,Cross of Iron ,War
3340,Bride of the Monster ,Horror
3341,Born Yesterday ,Comedy
3342,Birdy ,Drama
3343,And God Created Woman ,Comedy
3344,Blood Feast ,Horror
3345,"Charlie, the Lonesome Cougar ",Adventure
3346,Color Me Blood Red ,Horror
3347,Never Cry Wolf ,Drama
3348,"Night Visitor, The ",Crime
3349,"Perils of Pauline, The ",Comedy
