user_id,gender,age,occupation,zipcode,age_desc,occ_desc
4690,F,1,10,79605,Under 18,K-12 student
4691,F,45,17,55419,45-49,technician
4692,F,25,7,78703,25-34,executive
4693,M,18,1,60626,18-24,academic
4694,M,56,7,40505,56+,executive
4695,M,18,18,56002,18-24,tradesman
4696,M,18,12,10027,18-24,programmer
4697,M,18,10,79605,18-24,K-12 student
4698,F,25,6,55417,25-34,doctor
4699,F,18,0,91765,18-24,other or not specified
4700,F,18,4,48109,18-24,college
4701,M,45,17,18036,45-49,technician
4702,M,25,11,13031,25-34,lawyer
4703,M,25,7,2035,25-34,executive
4704,M,18,20,2601,18-24,writer
4705,F,18,0,75115,18-24,other or not specified
4706,M,25,14,68502,25-34,sales
4707,M,1,0,92804,Under 18,other or not specified
4708,M,25,0,60647,25-34,other or not specified
4709,M,45,0,6804,45-49,other or not specified
4710,F,35,16,24450,35-44,self-employed
4711,M,25,17,32250,25-34,technician
4712,M,35,17,3824,35-44,technician
4713,M,25,17,90245,25-34,technician
4714,M,50,1,55405,50-55,academic
4715,M,25,2,97205,25-34,artist
4716,F,25,16,2465,25-34,self-employed
4717,M,45,17,48310,45-49,technician
4718,M,35,7,3885,35-44,executive
4719,F,35,9,2816,35-44,homemaker
4720,M,25,2,90035,25-34,artist
4721,M,35,11,95405,35-44,lawyer
4722,M,35,12,55122,35-44,programmer
4723,M,35,7,90014-1718,35-44,executive
4724,F,56,6,1852,56+,doctor
4725,M,35,5,96707-1321,35-44,customer service
4726,F,35,16,95828,35-44,self-employed
4727,F,56,0,98801,56+,other or not specified
4728,M,25,19,31401,25-34,unemployed
4729,M,50,16,55347,50-55,self-employed
4730,M,50,11,4102,50-55,lawyer
4731,M,25,17,98033,25-34,technician
4732,M,25,14,24450,25-34,sales
4733,M,18,18,52301,18-24,tradesman
4734,M,50,1,93105,50-55,academic
4735,M,45,3,50312,45-49,clerical
4736,M,18,20,91505,18-24,writer
4737,M,35,16,19003,35-44,self-employed
4738,M,56,1,23608,56+,academic
4739,M,25,3,32580,25-34,clerical
4740,F,25,3,38134,25-34,clerical
4741,M,35,7,15203,35-44,executive
4742,M,25,3,94118,25-34,clerical
4743,M,56,13,63122,56+,retired
4744,M,50,15,12740,50-55,scientist
4745,F,18,4,6268,18-24,college
4746,M,50,1,19087-3622,50-55,academic
4747,M,18,4,26201,18-24,college
4748,M,45,16,60302,45-49,self-employed
4749,M,45,0,23462,45-49,other or not specified
4750,F,25,0,91107,25-34,other or not specified
4751,M,50,15,2474,50-55,scientist
4752,F,18,4,94121,18-24,college
4753,M,56,1,3825,56+,academic
4754,F,18,0,91107,18-24,other or not specified
4755,F,56,7,93060,56+,executive
4756,M,56,16,55901,56+,self-employed
4757,M,35,17,23451,35-44,technician
4758,F,56,13,3261,56+,retired
4759,F,50,0,4259,50-55,other or not specified
4760,M,35,17,6110,35-44,technician
4761,M,18,15,21042,18-24,scientist
4762,F,25,14,94110,25-34,sales
4763,M,56,11,4259,56+,lawyer
4764,M,1,10,3608,Under 18,K-12 student
4765,F,35,16,3301,35-44,self-employed
4766,M,35,16,10014,35-44,self-employed
4767,F,35,9,3769,35-44,homemaker
4768,M,25,4,22030,25-34,college
4769,M,25,1,2571,25-34,academic
4770,F,35,7,10012,35-44,executive
4771,F,25,4,4101,25-34,college
4772,M,56,17,3801,56+,technician
4773,M,45,1,22314,45-49,academic
4774,M,45,14,7458,45-49,sales
4775,M,25,17,23462,25-34,technician
4776,F,25,3,46227,25-34,clerical
4777,M,25,2,46142,25-34,artist
4778,M,25,0,46227,25-34,other or not specified
4779,M,45,3,4011,45-49,clerical
4780,M,25,12,94114,25-34,programmer
4781,F,50,6,4086,50-55,doctor
4782,M,45,1,78212,45-49,academic
4783,M,25,0,60618,25-34,other or not specified
4784,F,35,6,48105,35-44,doctor
4785,F,25,14,55104,25-34,sales
4786,M,45,6,22630,45-49,doctor
4787,M,1,11,94610,Under 18,lawyer
4788,M,35,7,85331,35-44,executive
4789,M,35,2,55104,35-44,artist
4790,F,25,2,94133,25-34,artist
4791,M,18,4,55116,18-24,college
4792,F,50,7,94123,50-55,executive
4793,F,25,6,48108,25-34,doctor
4794,F,35,0,46142,35-44,other or not specified
4795,M,45,16,10962,45-49,self-employed
4796,M,35,7,98103,35-44,executive
4797,F,35,17,84067,35-44,technician
4798,M,25,1,19335,25-34,academic
4799,F,18,4,2809,18-24,college
4800,M,18,4,80521,18-24,college
4801,M,25,4,30349,25-34,college
4802,M,56,1,40601,56+,academic
4803,F,25,16,45750,25-34,self-employed
4804,F,35,1,44107,35-44,academic
4805,M,35,1,45750,35-44,academic
4806,M,25,17,90031,25-34,technician
4807,M,1,2,4101,Under 18,artist
4808,M,35,0,96707-1321,35-44,other or not specified
4809,F,50,4,20902,50-55,college
4810,M,18,12,80526,18-24,programmer
4811,M,35,1,1773,35-44,academic
4812,M,18,14,25301,18-24,sales
4813,F,35,9,46077,35-44,homemaker
4814,M,18,14,80526,18-24,sales
4815,F,50,18,4849,50-55,tradesman
4816,F,45,6,4240,45-49,doctor
4817,M,25,1,20912,25-34,academic
4818,F,25,17,91007,25-34,technician
4819,M,35,18,17350,35-44,tradesman
4820,M,50,11,4210,50-55,lawyer
4821,M,18,19,75080,18-24,unemployed
4822,F,35,0,1545,35-44,other or not specified
4823,M,18,4,46219,18-24,college
4824,M,25,7,55411,25-34,executive
4825,M,25,17,94602,25-34,technician
4826,M,45,12,55436,45-49,programmer
4827,M,35,0,13045,35-44,other or not specified
4828,F,18,20,60194,18-24,writer
4829,M,25,0,20008,25-34,other or not specified
4830,M,1,10,55317,Under 18,K-12 student
4831,F,25,1,4210,25-34,academic
4832,M,25,14,17857,25-34,sales
4833,M,35,16,81321,35-44,self-employed
4834,F,45,9,3862,45-49,homemaker
4835,M,25,20,14450,25-34,writer
4836,F,45,16,4074,45-49,self-employed
4837,M,25,5,46254,25-34,customer service
4838,M,45,1,48309,45-49,academic
4839,F,50,6,95014,50-55,doctor
4840,F,45,6,63135,45-49,doctor
4841,M,25,12,94114,25-34,programmer
4842,F,35,1,23062,35-44,academic
4843,M,56,1,4032,56+,academic
4844,M,45,7,3840,45-49,executive
4845,F,25,1,55413,25-34,academic
4846,F,25,2,90066,25-34,artist
4847,M,25,12,94131,25-34,programmer
4848,F,35,6,54971,35-44,doctor
4849,F,18,4,44515,18-24,college
4850,F,45,3,44555,45-49,clerical
4851,M,18,17,44406,18-24,technician
4852,M,35,0,42025,35-44,other or not specified
4853,M,25,7,55346,25-34,executive
4854,F,50,13,3851,50-55,retired
4855,M,25,12,90034,25-34,programmer
4856,M,25,7,94110,25-34,executive
4857,M,25,14,23434,25-34,sales
4858,M,25,1,4086,25-34,academic
4859,F,18,14,50401,18-24,sales
4860,M,25,2,60640,25-34,artist
4861,M,25,4,4309,25-34,college
4862,M,25,0,94086,25-34,other or not specified
4863,F,25,9,84037,25-34,homemaker
4864,M,18,20,63132,18-24,writer
4865,F,35,14,2130,35-44,sales
4866,M,56,12,4085,56+,programmer
4867,M,25,16,4101,25-34,self-employed
4868,M,35,17,3820,35-44,technician
4869,F,45,6,4578,45-49,doctor
4870,F,35,3,4108,35-44,clerical
4871,M,18,12,4096,18-24,programmer
4872,M,45,1,3909,45-49,academic
4873,M,56,11,13760,56+,lawyer
4874,F,25,4,70808,25-34,college
4875,M,35,0,97403,35-44,other or not specified
4876,F,35,17,98201,35-44,technician
4877,M,25,4,94703,25-34,college
4878,M,50,4,94070,50-55,college
4879,M,25,3,60626,25-34,clerical
4880,F,45,9,95030,45-49,homemaker
4881,M,45,16,55406,45-49,self-employed
4882,M,45,11,3301,45-49,lawyer
4883,F,1,10,2906,Under 18,K-12 student
4884,M,35,14,90266,35-44,sales
4885,M,56,1,23513,56+,academic
4886,F,35,17,92509,35-44,technician
4887,M,18,2,19072,18-24,artist
4888,F,56,0,8055,56+,other or not specified
4889,M,18,4,63108,18-24,college
4890,F,25,1,79928,25-34,academic
4891,M,35,17,94132,35-44,technician
4892,M,25,12,55405,25-34,programmer
4893,M,25,17,48092,25-34,technician
4894,M,35,7,14607,35-44,executive
4895,F,25,3,52001,25-34,clerical
4896,M,35,6,84103,35-44,doctor
4897,M,35,16,16844,35-44,self-employed
4898,M,25,1,27713,25-34,academic
4899,M,25,12,94402,25-34,programmer
4900,M,25,20,33626,25-34,writer
4901,M,25,7,11228,25-34,executive
4902,M,35,14,84057,35-44,sales
4903,M,35,12,95952,35-44,programmer
4904,M,50,15,63121,50-55,scientist
4905,F,45,1,60417,45-49,academic
4906,M,50,17,49506,50-55,technician
4907,F,50,7,55082,50-55,executive
4908,M,35,15,85282,35-44,scientist
4909,F,35,12,94014,35-44,programmer
4910,M,18,12,84041,18-24,programmer
4911,F,25,0,55421,25-34,other or not specified
4912,F,50,20,98115,50-55,writer
4913,F,25,1,970025,25-34,academic
4914,F,25,1,2453,25-34,academic
4915,M,25,12,91423,25-34,programmer
4916,M,18,20,85054,18-24,writer
4917,M,45,0,27312,45-49,other or not specified
4918,F,18,12,84107,18-24,programmer
4919,M,18,0,84058,18-24,other or not specified
4920,M,35,1,2144,35-44,academic
4921,F,25,15,92507,25-34,scientist
4922,M,18,17,98121,18-24,technician
4923,M,45,18,99826,45-49,tradesman
4924,F,35,0,99801,35-44,other or not specified
4925,F,35,6,55401,35-44,doctor
4926,M,1,10,55616,Under 18,K-12 student
4927,M,45,0,97520,45-49,other or not specified
4928,F,25,3,92103,25-34,clerical
4929,M,45,1,63105,45-49,academic
4930,M,50,17,63033,50-55,technician
4931,M,50,17,90031,50-55,technician
4932,M,25,7,63303,25-34,executive
4933,M,25,15,94040,25-34,scientist
4934,F,25,0,55108,25-34,other or not specified
4935,M,35,17,62958,35-44,technician
4936,F,18,4,63144,18-24,college
4937,M,35,0,2108,35-44,other or not specified
4938,F,18,4,55406,18-24,college
4939,M,25,7,63105,25-34,executive
4940,F,50,11,94102,50-55,lawyer
4941,M,56,20,44281,56+,writer
4942,M,45,12,40515,45-49,programmer
4943,F,50,0,55401,50-55,other or not specified
4944,M,50,17,14568,50-55,technician
4945,M,50,0,62234,50-55,other or not specified
4946,F,35,1,91106,35-44,academic
4947,M,35,17,90035,35-44,technician
4948,M,45,2,94618,45-49,artist
4949,M,18,4,55104,18-24,college
4950,M,25,16,55421,25-34,self-employed
4951,F,35,17,90291,35-44,technician
4952,F,25,14,48067,25-34,sales
4953,M,35,12,55082,35-44,programmer
4954,M,45,0,92679,45-49,other or not specified
4955,M,56,13,55804,56+,retired
4956,M,35,15,77007,35-44,scientist
4957,M,25,2,48197,25-34,artist
4958,M,18,7,55403,18-24,executive
4959,M,25,17,23454,25-34,technician
4960,M,56,1,55116,56+,academic
4961,M,25,7,46220,25-34,executive
4962,M,25,6,55439,25-34,doctor
4963,M,45,17,94931,45-49,technician
4964,M,35,0,94110,35-44,other or not specified
4965,M,1,10,63123-1507,Under 18,K-12 student
4966,M,50,14,55407,50-55,sales
4967,M,18,4,94708,18-24,college
4968,F,50,20,95404,50-55,writer
4969,M,18,19,94111,18-24,unemployed
4970,F,25,12,94526,25-34,programmer
4971,M,35,7,94086,35-44,executive
4972,M,35,0,95118,35-44,other or not specified
4973,F,56,2,949702,56+,artist
4974,M,35,20,94131,35-44,writer
4975,M,35,0,90065,35-44,other or not specified
4976,M,25,11,65775,25-34,lawyer
4977,M,25,4,92507,25-34,college
4978,M,35,14,68108,35-44,sales
4979,M,35,2,55423,35-44,artist
4980,M,25,1,55403,25-34,academic
4981,M,50,1,55406,50-55,academic
4982,M,25,12,63043,25-34,programmer
4983,F,45,16,55116,45-49,self-employed
4984,M,35,0,55405,35-44,other or not specified
4985,M,35,0,29063,35-44,other or not specified
4986,M,18,12,55401,18-24,programmer
4987,F,56,8,90210,56+,farmer
4988,M,25,17,55105,25-34,technician
4989,M,25,0,55121,25-34,other or not specified
4990,F,25,4,55407,25-34,college
4991,F,56,14,91791,56+,sales
4992,F,25,2,55106,25-34,artist
4993,M,45,17,54022,45-49,technician
4994,M,45,17,56001,45-49,technician
4995,M,50,20,55419,50-55,writer
4996,M,35,7,94550,35-44,executive
4997,M,1,10,90210,Under 18,K-12 student
4998,F,18,4,48433,18-24,college
4999,F,56,13,92407,56+,retired
5000,M,25,4,46254,25-34,college
5001,F,25,2,63119,25-34,artist
5002,M,25,17,90505,25-34,technician
5003,M,35,12,49508,35-44,programmer
5004,F,56,1,90402,56+,academic
5005,M,45,16,92807,45-49,self-employed
5006,M,35,3,48827,35-44,clerical
5007,F,18,4,91030,18-24,college
5008,M,25,20,60615,25-34,writer
5009,F,45,16,65441,45-49,self-employed
5010,M,45,15,63119,45-49,scientist
5011,M,18,4,64154,18-24,college
5012,M,50,15,48103,50-55,scientist
5013,M,18,4,26241,18-24,college
5014,M,45,0,92626,45-49,other or not specified
5015,M,35,6,92672,35-44,doctor
5016,F,35,1,89447,35-44,academic
5017,M,35,12,91104,35-44,programmer
5018,F,56,12,90290,56+,programmer
5019,M,25,7,10025,25-34,executive
5020,F,56,13,90241,56+,retired
5021,M,50,6,90504,50-55,doctor
5022,M,35,7,91001,35-44,executive
5023,M,35,20,91505,35-44,writer
5024,F,45,1,14618,45-49,academic
5025,M,25,20,60615,25-34,writer
5026,M,25,17,92584,25-34,technician
5027,F,25,14,5345,25-34,sales
5028,M,25,12,92404,25-34,programmer
5029,M,25,4,70115,25-34,college
5030,M,18,1,70006,18-24,academic
5031,F,25,4,89431,25-34,college
5032,M,18,17,2139,18-24,technician
5033,F,56,13,60506,56+,retired
5034,F,25,15,62901,25-34,scientist
5035,F,25,17,19810,25-34,technician
5036,M,35,7,14850,35-44,executive
5037,M,35,12,11375,35-44,programmer
5038,M,25,20,10010,25-34,writer
5039,F,35,4,97068,35-44,college
5040,M,45,12,44312,45-49,programmer
5041,F,45,6,60031,45-49,doctor
5042,F,18,2,55408,18-24,artist
5043,F,18,6,92145,18-24,doctor
5044,F,35,6,23507,35-44,doctor
5045,M,35,0,43081,35-44,other or not specified
5046,M,25,16,60614,25-34,self-employed
5047,M,45,6,23452,45-49,doctor
5048,F,35,7,30350,35-44,executive
5049,M,25,12,60613,25-34,programmer
5050,F,18,4,11024,18-24,college
5051,F,50,7,11771,50-55,executive
5052,M,35,16,2536,35-44,self-employed
5053,M,25,4,84111,25-34,college
5054,M,35,2,20818,35-44,artist
5055,F,35,16,97330,35-44,self-employed
5056,M,45,1,16673,45-49,academic
5057,M,50,7,84093,50-55,executive
5058,M,56,17,84121,56+,technician
5059,M,45,16,22652,45-49,self-employed
5060,M,45,17,84109-2001,45-49,technician
5061,F,18,19,5070,18-24,unemployed
5062,M,50,16,65401,50-55,self-employed
5063,F,1,10,22801,Under 18,K-12 student
5064,M,18,4,43215,18-24,college
5065,M,25,14,28715,25-34,sales
5066,F,25,1,23603,25-34,academic
5067,M,56,13,97520,56+,retired
5068,M,35,7,19004,35-44,executive
5069,F,56,0,95062,56+,other or not specified
5070,M,25,2,55344,25-34,artist
5071,F,25,7,75093,25-34,executive
5072,M,45,17,97330,45-49,technician
5073,M,56,2,93950,56+,artist
5074,M,1,0,20132,Under 18,other or not specified
5075,M,50,6,97470,50-55,doctor
5076,M,25,3,19147,25-34,clerical
5077,M,25,2,20037,25-34,artist
5078,M,45,7,19067,45-49,executive
5079,M,25,4,70003,25-34,college
5080,F,50,12,95472,50-55,programmer
5081,F,18,4,19102,18-24,college
5082,M,35,1,23185,35-44,academic
5083,M,25,4,16803,25-34,college
5084,M,18,4,10013,18-24,college
5085,M,56,17,75225,56+,technician
5086,M,25,1,23462,25-34,academic
5087,F,25,6,19102,25-34,doctor
5088,M,25,17,38111,25-34,technician
5089,F,35,16,77027,35-44,self-employed
5090,F,35,19,75069,35-44,unemployed
5091,M,25,17,19810,25-34,technician
5092,M,56,14,18954,56+,sales
5093,M,50,7,19047,50-55,executive
5094,M,18,10,67206,18-24,K-12 student
5095,F,35,1,23508,35-44,academic
5096,M,25,11,75206,25-34,lawyer
5097,M,56,16,19131,56+,self-employed
5098,M,50,7,19380,50-55,executive
5099,M,18,0,2780,18-24,other or not specified
5100,M,50,6,193122042,50-55,doctor
5101,M,25,0,90069,25-34,other or not specified
5102,M,25,12,90240,25-34,programmer
5103,F,35,16,78222,35-44,self-employed
5104,M,35,20,19108,35-44,writer
5105,M,50,7,18977,50-55,executive
5106,F,35,1,19348,35-44,academic
5107,F,45,0,8081,45-49,other or not specified
5108,F,25,9,93940,25-34,homemaker
5109,F,45,6,19802,45-49,doctor
5110,M,35,15,78250,35-44,scientist
5111,M,35,2,78006,35-44,artist
5112,M,35,13,89128,35-44,retired
5113,M,25,0,55408,25-34,other or not specified
5114,F,1,10,22932,Under 18,K-12 student
5115,M,56,12,2143,56+,programmer
5116,M,35,6,95521,35-44,doctor
5117,F,25,0,70118,25-34,other or not specified
5118,M,1,10,95123,Under 18,K-12 student
5119,F,25,0,10011,25-34,other or not specified
5120,M,50,7,80302,50-55,executive
5121,M,25,7,91608,25-34,executive
5122,M,25,0,20009,25-34,other or not specified
5123,M,50,12,34761,50-55,programmer
5124,M,35,2,20818,35-44,artist
5125,M,45,0,10016,45-49,other or not specified
5126,M,25,11,2453,25-34,lawyer
5127,M,45,5,98502,45-49,customer service
5128,M,50,7,94709,50-55,executive
5129,M,45,17,40515,45-49,technician
5130,F,50,1,33149,50-55,academic
5131,F,25,1,77707,25-34,academic
5132,M,35,7,77565,35-44,executive
5133,M,18,11,10028,18-24,lawyer
5134,M,25,17,95014,25-34,technician
5135,M,35,7,64055,35-44,executive
5136,M,25,12,91106,25-34,programmer
5137,M,18,18,65265,18-24,tradesman
5138,M,25,17,35205,25-34,technician
5139,M,50,16,12866,50-55,self-employed
5140,M,25,6,35205,25-34,doctor
5141,M,18,17,55423,18-24,technician
5142,M,25,1,92101,25-34,academic
5143,M,18,4,44502,18-24,college
5144,F,50,0,66762,50-55,other or not specified
5145,M,35,7,77565-2332,35-44,executive
5146,M,56,1,4240,56+,academic
5147,M,18,0,48314,18-24,other or not specified
5148,M,25,20,98101,25-34,writer
5149,M,35,1,10012,35-44,academic
5150,M,25,3,98034,25-34,clerical
5151,M,18,19,30662,18-24,unemployed
5152,F,25,4,44406,25-34,college
5153,M,25,7,60046,25-34,executive
5154,M,25,16,20007,25-34,self-employed
5155,M,25,16,33301,25-34,self-employed
5156,M,18,14,10024,18-24,sales
5157,M,35,1,74012,35-44,academic
5158,F,18,4,44509,18-24,college
5159,M,35,7,37027,35-44,executive
5160,F,18,4,90066,18-24,college
5161,M,25,4,30052,25-34,college
5162,M,25,17,94043,25-34,technician
5163,M,45,6,53216,45-49,doctor
5164,F,35,17,91107,35-44,technician
5165,M,35,6,91103,35-44,doctor
5166,M,50,6,42420,50-55,doctor
5167,M,18,15,6114,18-24,scientist
5168,M,35,7,1720,35-44,executive
5169,F,50,4,53562,50-55,college
5170,M,18,4,63141,18-24,college
5171,M,56,17,92009,56+,technician
5172,F,35,11,5602,35-44,lawyer
5173,M,1,10,60423,Under 18,K-12 student
5174,M,45,1,45208,45-49,academic
5175,F,35,9,33445,35-44,homemaker
5176,M,1,10,60423,Under 18,K-12 student
5177,M,45,14,30005,45-49,sales
5178,M,50,0,45420,50-55,other or not specified
5179,M,25,12,94110,25-34,programmer
5180,M,35,11,85044,35-44,lawyer
5181,M,25,7,19003,25-34,executive
5182,F,35,7,55441,35-44,executive
5183,F,18,20,45202,18-24,writer
5184,M,18,20,67212,18-24,writer
5185,F,35,4,44485,35-44,college
5186,M,35,12,96555,35-44,programmer
5187,M,18,16,6510,18-24,self-employed
5188,F,35,9,44406,35-44,homemaker
5189,F,45,7,80304,45-49,executive
5190,F,35,0,85024,35-44,other or not specified
5191,F,25,4,55455,25-34,college
5192,M,25,7,80303,25-34,executive
5193,M,35,12,14619,35-44,programmer
5194,M,25,7,55409,25-34,executive
5195,M,35,7,80304,35-44,executive
5196,M,56,7,20814,56+,executive
5197,F,56,3,75001,56+,clerical
5198,F,18,4,55118,18-24,college
5199,F,25,1,35243,25-34,academic
5200,F,35,15,43065,35-44,scientist
5201,M,50,7,95376,50-55,executive
5202,M,18,4,2871,18-24,college
5203,F,45,6,1545,45-49,doctor
5204,M,50,13,56342,50-55,retired
5205,M,25,1,2908,25-34,academic
5206,M,35,7,91302,35-44,executive
5207,M,25,0,98102,25-34,other or not specified
5208,M,25,4,55455,25-34,college
5209,M,50,1,46077,50-55,academic
5210,F,35,17,60618,35-44,technician
5211,M,25,1,40214,25-34,academic
5212,M,18,2,90025,18-24,artist
5213,M,18,0,31211,18-24,other or not specified
5214,F,35,9,7452,35-44,homemaker
5215,F,56,6,91941,56+,doctor
5216,M,18,2,81291,18-24,artist
5217,M,25,17,1060,25-34,technician
5218,M,18,0,89129,18-24,other or not specified
5219,M,18,4,94706,18-24,college
5220,M,25,7,91436,25-34,executive
5221,F,56,1,96734,56+,academic
5222,M,25,12,94501,25-34,programmer
5223,M,56,10,11361,56+,K-12 student
5224,M,35,1,10016,35-44,academic
5225,M,18,4,55120,18-24,college
5226,M,35,0,98122,35-44,other or not specified
5227,M,18,10,64050,18-24,K-12 student
5228,M,1,0,75070,Under 18,other or not specified
5229,M,25,0,60173,25-34,other or not specified
5230,M,25,12,91104,25-34,programmer
5231,M,35,7,92506,35-44,executive
5232,M,25,4,14607,25-34,college
5233,M,25,5,97213,25-34,customer service
5234,F,25,0,60657,25-34,other or not specified
5235,M,25,4,14607,25-34,college
5236,M,25,14,46268,25-34,sales
5237,M,25,7,55441,25-34,executive
5238,F,50,16,7462,50-55,self-employed
5239,M,35,7,7043,35-44,executive
5240,F,25,0,94104,25-34,other or not specified
5241,F,25,4,2138,25-34,college
5242,M,25,1,14608,25-34,academic
5243,M,1,10,54220,Under 18,K-12 student
5244,M,18,4,1095,18-24,college
5245,F,45,1,27615,45-49,academic
5246,F,18,0,64030,18-24,other or not specified
5247,F,1,10,1915,Under 18,K-12 student
5248,F,45,14,22206,45-49,sales
5249,F,45,14,75006,45-49,sales
5250,M,50,6,1545,50-55,doctor
5251,F,25,17,97330,25-34,technician
5252,M,25,20,60622,25-34,writer
5253,F,56,13,2838,56+,retired
5254,M,18,4,32606,18-24,college
5255,M,1,10,55305,Under 18,K-12 student
5256,M,25,16,30269,25-34,self-employed
5257,F,25,2,10019,25-34,artist
5258,M,35,4,58369,35-44,college
5259,M,25,6,94404,25-34,doctor
5260,M,35,7,78705,35-44,executive
5261,M,35,12,10025,35-44,programmer
5262,F,25,14,46220,25-34,sales
5263,M,35,7,40601,35-44,executive
5264,M,18,4,15217,18-24,college
5265,M,45,1,97405,45-49,academic
5266,M,35,1,42718,35-44,academic
5267,M,35,7,20191,35-44,executive
5268,F,25,2,68502,25-34,artist
5269,M,18,0,37211,18-24,other or not specified
5270,M,25,12,87571,25-34,programmer
5271,F,25,0,94110,25-34,other or not specified
5272,M,25,7,90210,25-34,executive
5273,M,56,20,91030,56+,writer
5274,M,25,0,60611,25-34,other or not specified
5275,M,25,17,60611,25-34,technician
5276,F,25,4,91740,25-34,college
5277,M,25,20,91740,25-34,writer
5278,F,25,7,55122,25-34,executive
5279,F,25,14,55418,25-34,sales
5280,M,18,4,12604,18-24,college
5281,M,25,2,90210,25-34,artist
5282,F,18,4,63146,18-24,college
5283,M,18,2,63138,18-24,artist
5284,M,25,16,55426,25-34,self-employed
5285,M,18,4,55410,18-24,college
5286,M,45,16,97068,45-49,self-employed
5287,M,25,8,85203,25-34,farmer
5288,M,56,13,94114,56+,retired
5289,M,45,2,94102,45-49,artist
5290,F,18,4,60613,18-24,college
5291,M,45,1,44406,45-49,academic
5292,M,25,0,97401,25-34,other or not specified
5293,M,25,12,95030,25-34,programmer
5294,M,25,2,60626,25-34,artist
5295,M,35,7,55124,35-44,executive
5296,F,1,0,27245,Under 18,other or not specified
5297,M,25,12,19067,25-34,programmer
5298,M,35,17,55126,35-44,technician
5299,M,25,2,43202,25-34,artist
5300,M,25,20,94111,25-34,writer
5301,M,25,17,693,25-34,technician
5302,F,1,10,2332,Under 18,K-12 student
5303,F,56,6,45504,56+,doctor
5304,F,35,9,55410,35-44,homemaker
5305,F,18,4,95602,18-24,college
5306,F,25,17,92121,25-34,technician
5307,M,25,5,85281,25-34,customer service
5308,M,56,7,27410,56+,executive
5309,M,25,0,2478,25-34,other or not specified
5310,F,56,1,60605,56+,academic
5311,M,50,0,62025-8000,50-55,other or not specified
5312,M,25,1,10463,25-34,academic
5313,M,56,0,55406,56+,other or not specified
5314,F,25,0,94107,25-34,other or not specified
5315,M,25,12,22903,25-34,programmer
5316,M,18,4,55104,18-24,college
5317,F,25,0,2138,25-34,other or not specified
5318,M,18,17,98122,18-24,technician
5319,M,18,17,94941,18-24,technician
5320,F,18,5,43201,18-24,customer service
5321,M,25,4,2457,25-34,college
5322,M,35,17,97330,35-44,technician
5323,M,25,20,94122,25-34,writer
5324,M,25,7,2150,25-34,executive
5325,F,50,7,86001,50-55,executive
5326,M,25,2,55408,25-34,artist
5327,M,25,7,55408,25-34,executive
5328,F,25,4,91740,25-34,college
5329,F,25,5,91773,25-34,customer service
5330,F,25,0,19143,25-34,other or not specified
5331,M,35,14,6880,35-44,sales
5332,M,18,4,30332,18-24,college
5333,F,25,7,2332,25-34,executive
5334,F,56,13,46140,56+,retired
5335,M,25,14,75093,25-34,sales
5336,M,56,7,75041,56+,executive
5337,F,35,3,02725-1010,35-44,clerical
5338,M,25,17,27609,25-34,technician
5339,M,18,17,60193,18-24,technician
5340,F,50,3,95032,50-55,clerical
5341,F,25,3,85018,25-34,clerical
5342,F,35,7,22039,35-44,executive
5343,F,25,9,60201,25-34,homemaker
5344,F,50,1,98177,50-55,academic
5345,F,25,17,80003,25-34,technician
5346,F,25,3,97330,25-34,clerical
5347,M,25,6,53705,25-34,doctor
5348,M,18,5,55414,18-24,customer service
5349,F,50,2,97424,50-55,artist
5350,M,18,5,55344,18-24,customer service
5351,F,45,1,85259,45-49,academic
5352,F,35,5,55306,35-44,customer service
5353,M,25,6,77030,25-34,doctor
5354,F,45,3,78759,45-49,clerical
5355,M,56,0,78232,56+,other or not specified
5356,M,45,0,78703,45-49,other or not specified
5357,F,18,20,60123,18-24,writer
5358,M,35,7,10625,35-44,executive
5359,M,18,16,27705,18-24,self-employed
5360,M,18,12,43650,18-24,programmer
5361,F,50,16,92026,50-55,self-employed
5362,M,35,13,63130,35-44,retired
5363,M,56,13,30673,56+,retired
5364,F,25,3,55408,25-34,clerical
5365,M,18,12,90250,18-24,programmer
5366,M,18,12,90045,18-24,programmer
5367,M,18,4,55344,18-24,college
5368,F,25,17,20120,25-34,technician
5369,M,25,15,2139,25-34,scientist
5370,M,25,12,98074,25-34,programmer
5371,M,25,11,55408,25-34,lawyer
5372,M,25,4,10549,25-34,college
5373,M,18,12,55112,18-24,programmer
5374,M,35,7,38018,35-44,executive
5375,M,25,0,2131,25-34,other or not specified
5376,M,25,17,94538,25-34,technician
5377,F,18,3,10017,18-24,clerical
5378,M,35,18,10463,35-44,tradesman
5379,M,25,7,84095,25-34,executive
5380,M,18,4,1125,18-24,college
5381,M,25,14,10009,25-34,sales
5382,M,18,4,7461,18-24,college
5383,M,35,1,55430,35-44,academic
5384,F,25,3,94117,25-34,clerical
5385,M,25,12,85226,25-34,programmer
5386,M,25,14,60045,25-34,sales
5387,F,25,1,45056,25-34,academic
5388,F,18,4,10580,18-24,college
5389,M,45,7,1905,45-49,executive
5390,M,1,0,78130,Under 18,other or not specified
5391,M,25,7,10016,25-34,executive
5392,M,50,1,98112,50-55,academic
5393,M,35,7,10471,35-44,executive
5394,M,18,0,60618,18-24,other or not specified
5395,M,50,1,13224,50-55,academic
5396,M,25,6,89118,25-34,doctor
5397,M,18,0,60451,18-24,other or not specified
